timestamp,Channel 1,Channel 2,Channel 3
1767759832,6171.831687291463,11421861,652
1767759832,6191.593011220296,11421871,652
1767759832,6212.219794591268,11421885,652
1767759832,6224.384307861328,11421896,652
1767759832,6223.038037618001,11421905,652
1767759832,6209.142605463664,11421914,652
1767759832,6188.8523896535235,11421931,652
1767759832,6171.014308929443,11421945,652
1767759832,6221.259037653605,11422039,652
1767759832,6214.239199956258,11422060,652
1767759832,6198.468605677287,11422083,652
1767759832,6180.197795232137,11422101,652
1767759832,6166.446606318156,11422121,652
1767759832,6185.150146484375,11422176,652
1767759832,6204.574902852376,11422198,652
1767759832,6221.547524134318,11422222,652
1767759832,6230.442523956299,11422248,652
1767759832,6214.623848597209,11422291,652
1767759832,6193.03544362386,11422319,652
1767759832,6168.850660324097,11422346,652
1767759832,6148.464282353719,11422371,652
1767759832,6137.309471766154,11422401,652
1767759832,6138.6557420094805,11422428,652
1767759832,6152.310768763225,11422456,652
1767759832,6174.476146697998,11422486,652
1767759832,6198.757092158,11422519,652
1767759832,6217.749118804932,11422549,652
1767759832,6161.590417226155,11422719,652
1767759832,6145.964066187541,11422760,652
1767759832,6138.319174448649,11422797,652
1767759832,6137.3575528462725,11422835,652
1767759832,6139.08847173055,11422878,652
1767759832,6139.3288771311445,11422913,652
1767759832,6135.626633961995,11422957,652
1767759832,6129.087607065837,11422998,652
1767759832,6123.26979637146,11423039,652
1767759832,6123.077472050984,11423081,652
1767759832,6131.828228632609,11423128,652
1767759832,6149.425903956096,11423171,652
1767759832,6171.927849451701,11423214,652
1767759832,6192.218065261841,11423254,652
1767759832,6116.39420191447,11423549,652
1767759832,6115.528742472331,11423598,652
1767759832,6132.068634033203,11423647,652
1767759832,6162.503957748413,11423696,652
1767759832,6199.14174079895,11423747,652
1767759832,6232.558091481526,11423797,652
1767759832,6254.771550496419,11423847,652
1767759832,6194.141308466594,11424099,208
1767759832,6179.4765790303545,11424151,208
1767759832,6169.716119766235,11424202,208
1767759832,6104.518175125122,11424546,208
1767759832,6121.923526128133,11424596,208
1767759832,6149.906714757283,11424641,208
1767759832,6181.063254674275,11424690,208
1767759832,6205.873092015584,11424737,208
1767759832,6194.0451463063555,11424873,208
1767759832,6173.610687255859,11424919,208
1767759832,6160.773038864136,11424961,208
1767759832,6162.744363149007,11425003,208
1767759832,6179.236173629761,11425048,208
1767759832,6192.26614634196,11425207,208
1767759832,6149.858633677165,11425248,208
1767759832,6105.81636428833,11425283,208
1767759832,6081.535418828328,11425323,208
1767759832,6095.142364501953,11425359,208
1767759832,6358.867088953654,11425462,208
1767759832,6453.394492467244,11425493,208
1767759832,6505.9951941172285,11425524,208
1767759832,6501.956383387248,11425556,405
1767759832,6443.682114283244,11425588,405
1767759832,6349.972089131673,11425618,405
1767759832,6248.761415481567,11425642,405
1767759832,6167.263984680176,11425671,405
1767759832,6122.308174769084,11425699,405
1767759832,6115.769147872925,11425724,405
1767759832,6135.338147481282,11425746,405
1767759832,6161.782741546631,11425770,405
1767759832,6176.928281784058,11425795,405
1767759832,6171.54320081075,11425817,405
1767759832,6148.512363433838,11425839,405
1767759832,6120.43301264445,11425858,405
1767759832,6103.268067042033,11425876,405
1767759832,6108.65314801534,11425897,405
1767759832,6138.463417689006,11425915,405
1767759832,6183.563470840454,11425931,405
1767759832,6259.531577428182,11425976,405
1767759832,6238.808631896973,11425988,750
1767759832,6205.3922812143965,11426001,750
1767759832,6174.9569574991865,11426015,750
1767759832,6160.773038864136,11426029,750
1767759832,6168.177525202434,11426038,750
1767759832,6191.833416620891,11426048,750
1767759832,6218.951145807902,11426060,750
1767759832,6234.8659833272295,11426067,750
1767759833,6230.154037475586,11426075,750
1767759833,6136.25168800354,11426109,750
1767759833,6168.802579243978,11426118,750
1767759833,6209.334929784139,11426124,750
1767759833,6241.260766983032,11426127,750
1767759833,6251.646280288696,11426131,750
1767759833,6141.444444656372,11426161,833
1767759833,6173.370281855266,11426166,833
1767759833,6210.10422706604,11426170,833
1767759833,6239.818334579468,11426170,833
1767759833,6255.396604537964,11426177,833
1767759833,6247.41514523824,11426206,1364
1767759833,6253.617604573567,11426217,1364
1767759833,6256.550550460815,11426222,1364
1767759833,6256.165901819865,11426229,2143
1767759833,6255.108118057251,11426234,2143
1767759833,6256.646712621053,11426243,2143
1767759833,6262.224117914836,11426251,2143
1767759833,6178.5149574279785,11426319,2500
1767759833,6166.68701171875,11426332,2500
1767759833,6169.09106572469,11426346,2500
1767759833,6182.361443837483,11426359,2500
1767759833,6198.564767837524,11426372,2500
1767759833,6208.806037902832,11426382,2500
1767759833,6139.08847173055,11426454,2500
1767759833,6136.444012324016,11426471,2500
1767759833,6142.213741938273,11426482,2500
1767759833,6151.349147160848,11426503,2500
1767759833,6157.936255137126,11426518,2500
1767759833,6158.4170659383135,11426531,2500
1767759833,6153.416633605957,11426547,2500
1767759833,6146.877606709798,11426563,2500
1767759833,6185.294389724731,11426639,2500
1767759833,6193.46817334493,11426655,2500
1767759833,6195.776065190633,11426670,2500
1767759833,6194.0451463063555,11426686,2500
1767759833,6192.025740941365,11426701,2500
1767759833,6193.227767944336,11426711,2500
1767759833,6218.278010686238,11426780,2500
1767759833,6209.71957842509,11426790,2500
1767759833,6197.9397137959795,11426807,2500
1767759833,6186.9291464487715,11426820,2500
1767759833,6180.630524953206,11426828,2500
1767759833,6220.922470092773,11426874,2500
1767759833,6239.145199457805,11426879,2500
1767759833,6255.444685618083,11426885,2500
1767759833,6267.464955647786,11426898,2500
1767759833,6273.042360941569,11426906,2500
1767759833,6270.97487449646,11426913,2500
1767759833,6260.733604431152,11426919,2500
1767759833,6243.905226389567,11426925,2500
1767759833,6223.422686258952,11426932,2500
1767759833,6203.036308288574,11426939,2500
1767759833,6186.400254567464,11426949,2500
1767759833,6175.774335861206,11426954,2500
1767759833,6185.102065404256,11426981,2500
1767759833,6189.333200454712,11426990,2500
1767759833,6194.3817138671875,11426993,2500
1767759833,6208.902200063069,11427012,2500
1767759833,6201.305389404297,11427014,2500
1767759833,6188.371578852336,11427019,2500
1767759833,6173.610687255859,11427023,2500
1767759833,6161.926984786987,11427024,2500
1767759833,6199.670632680257,11427042,2500
1767759833,6218.903064727783,11427046,2500
1767759833,6231.6445509592695,11427049,2500
1767759833,6234.721740086873,11427051,2500
1767759833,6227.605740229289,11427056,2500
1767759833,6212.460199991862,11427062,2500
1767759833,6192.843119303386,11427061,2500
1767759833,6173.17795753479,11427064,2500
1767759833,6157.022714614868,11427066,2500
1767759833,6147.310336430867,11427074,2500
1767759833,6151.3010660807295,11427080,2500
1767759833,6163.754065831502,11427083,2500
1767759833,6179.572741190593,11427085,2500
1767759833,6193.756659825643,11427088,2500
1767759833,6201.20922724406,11427094,2500
1767759833,6197.699308395386,11427096,2500
1767759833,6182.12103843689,11427099,2500
1767759833,6157.599687576294,11427101,2500
1767759833,6130.866607030232,11427103,2500
1767759833,6109.951337178548,11427106,2500
1767759833,6101.200580596924,11427107,2500
1767759833,6139.136552810669,11427118,2500
1767759833,6147.166093190511,11427118,2500
1767759833,6138.607660929362,11427119,2500
1767759833,6111.92266146342,11427121,2500
1767759833,6072.832743326823,11427125,2500
1767759833,6081.150770187378,11427139,2500
1767759833,6133.559147516887,11427145,2500
1767759833,6185.919443766276,11427144,2500
1767759833,6235.5391184488935,11427144,2500
1767759833,6282.033522923787,11427150,2500
1767759833,6325.73922475179,11427150,2500
1767759833,6419.4973309834795,11427161,2500
1767759833,6406.034628550212,11427162,127
1767759833,6379.493872324626,11427164,127
1767759833,6347.568035125732,11427165,127
1767759833,6319.152116775513,11427165,127
1767759833,6343.433062235515,11427175,127
1767759833,6375.791629155477,11427180,127
1767759833,6407.573223114014,11427179,127
1767759833,6433.29660097758,11427184,127
1767759833,6448.6344655354815,11427185,127
1767759833,6449.980735778809,11427184,127
1767759833,6434.594790140788,11427187,1154
1767759833,6400.889952977498,11427187,1154
1767759833,6136.107444763184,11427195,1154
1767759833,6075.573364893596,11427198,1154
1767759833,6035.185257593791,11427196,1154
1767759833,6018.453041712443,11427199,1154
1767759833,6023.4534740448,11427200,1154
1767759833,6043.551365534465,11427202,1154
1767759833,6069.7074731191,11427202,1154
1767759833,6093.171040217082,11427203,1154
1767759833,6108.412742614746,11427198,1154
1767759833,6114.230553309123,11427195,1154
1767759833,6125.962336858113,11427189,1154
1767759833,6172.168254852295,11427161,1154
1767759833,6171.0623900095625,11427159,1154
1767759833,6179.380416870117,11427153,1154
1767759833,6196.593443552653,11427148,1154
1767759833,6217.604875564575,11427140,1154
1767759833,6239.145199457805,11427127,1154
1767759833,6227.7499834696455,11427118,1154
1767759833,6201.930443445842,11427113,1154
1767759833,6169.235308965047,11427105,1154
1767759833,6127.549012502034,11427079,1154
1767759833,6146.060228347778,11427071,1154
1767759833,6171.879768371582,11427062,1154
1767759833,6194.574038187663,11427055,1154
1767759833,6206.3539028167725,11427045,1154
1767759833,6205.584605534871,11427034,1154
1767759833,6197.12233543396,11427029,1154
1767759833,6190.054416656494,11427016,1154
1767759833,6286.456982294719,11426977,1154
1767759833,6287.755171457927,11426970,1154
1767759833,6270.4940636952715,11426959,1154
1767759833,6241.549253463745,11426956,1154
1767759833,6212.171713511149,11426949,1154
1767759833,6238.039334615071,11426907,1154
1767759833,6222.557226816813,11426905,1154
1767759833,6205.103794733684,11426904,1154
1767759833,6192.362308502197,11426898,1154
1767759833,6187.458038330078,11426895,1154
1767759833,6189.429362614949,11426896,1154
1767759833,6194.189389546712,11426895,1154
1767759833,6186.784903208415,11426893,1154
1767759833,6184.573173522949,11426891,1154
1767759833,6186.15984916687,11426896,1154
1767759833,6190.006335576375,11426899,1154
1767759833,6192.7469571431475,11426903,1154
1767759833,6191.641092300415,11426903,1154
1767759833,6186.15984916687,11426910,1154
1767759833,6178.707281748454,11426913,1154
1767759833,6172.9856332143145,11426917,1154
1767759833,6172.0240116119385,11426921,1154
1767759833,6176.110903422038,11426929,1154
1767759834,6181.976795196533,11426930,1154
1767759834,6184.52509244283,11426940,1154
1767759834,6179.28425470988,11426948,1154
1767759834,6165.388822555542,11426955,1154
1767759834,6153.272390365601,11426994,1154
1767759834,6178.274552027385,11427001,1154
1767759834,6198.2762813568115,11427008,1154
1767759834,6142.454147338867,11427072,1154
1767759834,6156.830390294393,11427084,1154
1767759834,6179.236173629761,11427094,1154
1767759834,6200.584173202515,11427106,1154
1767759834,6212.8448486328125,11427119,1154
1767759834,6212.460199991862,11427130,1154
1767759834,6201.641956965129,11427144,1154
1767759834,6187.025308609009,11427156,1154
1767759834,6176.591714223226,11427167,1154
1767759834,6246.8381722768145,11427243,1154
1767759834,6245.347658793132,11427251,1154
1767759834,6237.606604894002,11427266,1154
1767759834,6227.124929428101,11427278,1154
1767759834,6217.172145843506,11427292,1154
1767759834,6215.248902638753,11427356,1154
1767759834,6221.114794413249,11427364,1154
1767759834,6224.72087542216,11427371,1154
1767759834,6223.47076733907,11427384,1154
1767759834,6215.729713439941,11427389,1154
1767759834,6184.909741083781,11427407,1154
1767759834,6168.898741404216,11427408,1154
1767759834,6158.320903778076,11427412,1154
1767759834,6155.772606531779,11427416,1154
1767759834,6161.109606424968,11427419,1154
1767759834,6171.014308929443,11427421,1154
1767759834,6180.245876312256,11427426,1154
1767759834,6146.252552668254,11427408,1154
1767759834,6156.10917409261,11427404,1154
1767759834,6176.447470982869,11427393,1154
1767759834,6203.324794769287,11427385,1154
1767759834,6230.682929356893,11427374,1154
1767759834,6231.740713119507,11427306,1154
1767759834,6209.2868487040205,11427288,1154
1767759834,6187.554200490315,11427270,1154
1767759834,6168.994903564453,11427253,1154
1767759834,6154.041687647502,11427231,1154
1767759834,6141.348282496135,11427208,1154
1767759834,6129.087607065837,11427185,1154
1767759834,6117.16349919637,11427165,1154
1767759834,6107.354958852132,11427142,1154
1767759834,6103.556553522746,11427115,1154
1767759834,6200.824578603108,11427016,1154
1767759834,6236.45265897115,11426989,1154
1767759834,6258.810361226399,11426962,1154
1767759834,6241.116523742676,11426909,1154
1767759834,6206.3539028167725,11426876,1154
1767759834,6167.985200881958,11426849,1154
1767759834,6138.319174448649,11426823,1154
1767759834,6125.914255777995,11426796,1154
1767759834,6195.295254389445,11426664,1154
1767759834,6192.987362543742,11426641,1154
1767759834,6193.612416585286,11426616,1154
1767759834,6208.806037902832,11426597,1154
1767759834,6246.549685796102,11426572,1154
1767759834,6474.69441095988,11426469,82
1767759834,6426.276763280232,11426453,82
1767759834,6340.211629867554,11426435,82
1767759834,6233.712037404378,11426419,82
1767759834,6128.991444905599,11426407,82
1767759834,6046.532392501831,11426395,82
1767759834,6141.684850056966,11426348,82
1767759834,6194.525957107544,11426341,82
1767759834,6227.509578069051,11426338,82
1767759834,6235.971848169963,11426331,82
1767759834,6221.980253855388,11426328,82
1767759834,6192.843119303386,11426329,82
1767759834,6158.465147018433,11426329,82
1767759834,6098.5080401102705,11426333,82
1767759834,6096.92136446635,11426334,82
1767759834,6098.363796869914,11426337,82
1767759834,6099.421580632527,11426343,82
1767759834,6100.527445475261,11426351,82
1767759834,6105.81636428833,11426358,82
1767759834,6120.721499125163,11426364,82
1767759834,6269.5324420928955,11426418,82
