timestamp,Channel 1,Channel 2,Channel 3
1767764422,6657.979488372803,13091823,72
1767764422,6661.585569381714,13091866,72
1767764422,6659.421920776367,13091910,72
1767764422,6653.507947921753,13091957,72
1767764422,6646.968921025594,13092006,72
1767764422,6642.449299494426,13092058,72
1767764422,6641.199191411336,13092106,72
1767764422,6644.228299458821,13092312,72
1767764422,6641.3915157318115,13092363,72
1767764422,6638.506650924683,13092413,72
1767764422,6637.4969482421875,13092466,72
1767764422,6639.85292116801,13092519,72
1767764422,6665.960947672526,13092664,72
1767764422,6674.615542093913,13092707,72
1767764422,6678.702433904012,13092751,72
1767764422,6676.106055577596,13092792,72
1767764422,6666.826407114665,13092835,72
1767764422,6652.642488479614,13092874,72
1767764422,6637.016137440999,13092907,72
1767764422,6624.130407969157,13092943,72
1767764422,6617.639462153117,13092976,72
1767764422,6619.274218877156,13093001,72
1767764422,6628.169218699138,13093023,72
1767764422,6640.814542770386,13093047,72
1767764422,6652.546326319377,13093067,72
1767764422,6659.470001856486,13093084,72
1767764422,6660.575866699219,13093096,72
1767764422,6657.835245132446,13093111,72
1767764422,6655.431191126506,13093112,72
1767764422,6657.835245132446,13093121,72
1767764422,6667.403380076091,13093118,72
1767764422,6682.645082473755,13093123,72
1767764422,6698.752244313558,13093120,72
1767764422,6708.945433298747,13093108,72
1767764422,6707.695325215657,13093103,72
1767764422,6693.415244420369,13093094,72
1767764422,6669.807434082031,13093081,72
1767764422,6644.180218378703,13093061,72
1767764422,6624.851624170939,13093046,72
1767764422,6617.014408111572,13093027,72
1767764422,6621.437867482503,13093001,72
1767764422,6633.74662399292,13092977,72
1767764422,6646.680434544881,13092953,72
1767764422,6653.459866841634,13092924,72
1767764422,6650.575002034505,13092896,72
1767764422,6639.708677927653,13092867,72
1767764422,6626.294056574504,13092840,72
1767764422,6636.58340771993,13092711,72
1767764422,6648.267110188802,13092676,72
1767764422,6653.652191162109,13092648,72
1767764422,6649.757623672485,13092610,72
1767764422,6637.1603806813555,13092580,72
1767764422,6619.610786437988,13092546,72
1767764422,6602.253516515096,13092515,72
1767764422,6590.089003245036,13092483,72
1767764422,6587.059895197551,13092450,72
1767764422,6595.858732859294,13092423,72
1767764422,6618.456840515137,13092395,72
1767764422,6655.912001927693,13092369,72
1767764422,6707.022190093994,13092337,72
1767764422,6767.171621322632,13092303,72
1767764422,6826.792160669963,13092278,72
1767764422,6873.094240824382,13092256,72
1767764422,6892.663240432739,13092227,72
1767764422,6875.786781311035,13092204,75
1767764422,6820.445458094279,13092183,75
1767764422,6735.0053787231445,13092159,75
1767764422,6636.727650960286,13092138,75
1767764422,6547.152598698934,13092115,75
1767764422,6485.849221547444,13092094,75
1767764422,6463.443438212077,13092075,75
1767764422,6478.685140609741,13092058,75
1767764422,6519.698301951091,13092038,75
1767764422,6568.741003672282,13092025,75
1767764422,6608.455975850423,13092018,75
1767764422,6628.457705179851,13091997,75
1767764422,6627.25567817688,13091989,75
1767764422,6612.398624420166,13091977,75
1767764422,6595.570246378581,13091967,75
1767764422,6587.444543838501,13091954,75
1767764422,6593.262354532878,13091949,75
1767764422,6611.148516337077,13091939,75
1767764422,6633.842786153157,13091930,75
1767764422,6652.690569559733,13091929,75
1767764422,6661.200920740764,13091925,75
1767764422,6657.69100189209,13091920,75
1767764422,6645.478407541911,13091917,75
1767764422,6631.198326746623,13091918,75
1767764422,6621.9667593638105,13091917,75
1767764422,6621.918678283691,13091918,75
1767764422,6631.438732147217,13091918,75
1767764422,6646.872758865356,13091923,75
1767764422,6662.4510288238525,13091928,75
1767764422,6673.173109690349,13091933,75
1767764422,6675.913731257121,13091933,75
1767764422,6670.5286502838135,13091942,75
1767764422,6659.229596455892,13091949,75
1767764422,6645.766894022624,13091959,75
1767764422,6633.74662399292,13091967,75
1767764422,6625.957489013672,13091975,75
1767764422,6623.216867446899,13091989,75
1767764422,6624.899705251058,13091993,75
1767764422,6629.803975423177,13092006,75
1767764422,6636.58340771993,13092022,75
1767764422,6644.564867019653,13092036,75
1767764422,6687.501271565755,13092099,75
1767764422,6695.386568705241,13092117,75
1767764422,6702.694892883301,13092134,75
1767764422,6709.61856842041,13092145,75
1767764422,6716.830730438232,13092158,75
1767764422,6724.331378936768,13092175,75
1767764422,6731.880108515422,13092190,75
1767764422,6738.178730010986,13092204,75
1767764422,6742.025216420491,13092215,75
1767764422,6742.698351542155,13092223,75
1767764422,6740.246216456096,13092234,75
1767764422,6735.9670003255205,13092242,75
1767764422,6731.687784194946,13092248,75
1767764422,6729.620297749837,13092262,75
1767764422,6738.755702972412,13092282,75
1767764422,6738.611459732056,13092283,75
1767764422,6730.822324752808,13092290,75
1767764422,6713.416973749797,13092290,75
1767764422,6687.934001286824,13092297,75
1767764422,6603.263219197591,13092290,75
1767764422,6606.676975886027,13092287,75
1767764422,6617.783705393474,13092284,75
1767764422,6629.852056503296,13092276,75
1767764422,6636.343002319336,13092271,75
1767764422,6633.217732111613,13092263,75
1767764422,6619.94735399882,13092257,75
1767764422,6600.186030069987,13092246,75
1767764422,6580.088138580322,13092239,75
1767764422,6566.336949666341,13092225,75
1767764422,6563.692490259807,13092219,75
1767764422,6573.501030604045,13092206,75
1767764422,6592.877705891927,13092202,75
